;Unnamed: 0;Unnamed: 0.1;cod_orgao_sup;nm_orgao_sup;cod_orgao;nm_orgao;cod_unidade;nm_unidade;modalidade_compra;id_item_compra;dia;ano;mes;cod_classe_material;nm_classe_material;grupo_material;grupo_servico;cod_material_serv;desc_material_serv;padrao_desc_material;cnpj_fornecedor;nm_fornecedor;unidade_fornecimento;valor_unitario;qtde_ofertada;ind_pandemia
645;1053;315973;52000;MINISTERIO DEFESA;52131;COMANDO DA MARINHA;763000;DIRET.DO PESSOAL CIVIL DA MARINHA/DF;Pregão;7630000500001201900045;13 Jun 2019;2019;Jun 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,44916E+13;PRIME IMPORTACAO E EXPORTACAO EIRELI;FRASCO 500,00 ML;3,2;900;0
567;905;195667;52000;MINISTERIO DEFESA;52131;COMANDO DA MARINHA;752100;CENTRO DE INSTRUCAO ALMIRANTE GRACA ARANHA;Pregão;7521000500010201800003;10 Jan 2019;2019;Jan 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,69385E+13;M M DISTRIBUIDORA DE ALIMENTOS E PRESTACOES DE SERVICOS LTDA;FRASCO 500,00 ML;3,22;1600;0
396;644;309432;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160341;17 GRUPO DE ARTILHARIA DE CAMPANHA;Pregão;1603410500004201800005;17 Ago 2018;2018;Ago 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;429225; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;4,09905E+13;MANUEL OSORIO DOS SANTOS;FRASCO 500,00 ML;3,25;2634;0
677;1107;167519;52000;MINISTERIO DEFESA;52131;COMANDO DA MARINHA;789310;CAPITANIA DOS PORTOS DE SAO PAULO;Pregão;7893100500005201900017;11 Nov 2019;2019;Nov 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;3,03797E+13;SANDALO EQUIPAMENTOS E PRODUTOS DE HIGIENE PESSOAL LTDA;FRASCO 500,00 ML;3,26;2480;0
309;490;148050;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160145;17. BATALHAO DE FRONTEIRA-MEX;Pregão;1601450500006201700109;13 Mar 2018;2018;Mar 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;2,6103E+13;COMERCIAL GEFLAN - EIRELI;FRASCO 500,00 ML;3,28;2000;0
351;561;11747;16000;JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;16000;JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;925125;TRIBUNAL DE JUSTIÇA DO ESTADO DO MARANHÃO;Pregão;9251250500026201800008;13 Jun 2018;2018;Jun 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;395734; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL SANITIZANTE, APLICACAO:LIMPEZA, CARACTERISTICAS ADICIONAIS:NEUTRO, CONCENTRACAO:73%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;2,95225E+13;VIP DISTRIBUICAO E LOGISTICA EIRELI;FRASCO 500,00 ML;3,29;15000;0
561;897;161598;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160297;COMANDO DA 1 DIVISAO DE EXERCITO/RJ;Pregão;1602970500023201800003;09 Jan 2019;2019;Jan 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,56313E+13;LUTAR DISTRIBUIDORA DE PRODUTOS DE LIMPEZA EIRELI;FRASCO 500,00 ML;3,29;2179;0
521;849;117490;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160448;5 BATALHAO DE ENGENHARIA DE COMBATE;Pregão;1604480500004201900006;20 Dez 2019;2019;Dez 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;5,34061E+12;SIPROLIMP - SIMIONATO PRODUTOS DE LIMPEZA LTDA;FRASCO 500,00 ML;3,3;5000;0
551;887;131591;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160041;40 BATALHAO DE INFANTARIA/MEX - CE;Pregão;1600410500006201800003;01 Mar 2019;2019;Mar 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;311410; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, COMPOSICAO:HIDROALCOOLICA, APARENCIA VISUAL:GEL, APLICACAO:PRODUTO LIMPEZA DOMESTICA, CONCENTRACAO:65deg INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;6,3427E+12;PRISMA DISTRIBUIDORA DE PAPEIS LTDA;FRASCO 500,00 ML;3,3;2000;0
725;1190;258972;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160476;22.DEPOSITO DE SUPRIMENTO;Pregão;1604760500001201900002;19 Set 2019;2019;Set 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,56313E+13;LUTAR DISTRIBUIDORA DE PRODUTOS DE LIMPEZA EIRELI;FRASCO 500,00 ML;3,3;3500;0
724;1188;254121;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160445;HOSPITAL DA GUARNICAO DE FLORIANOPOLIS;Pregão;1604450500021201900039;30 Out 2019;2019;Out 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,64851E+12;PKB PRODUTOS QUIMICOS LTDA;FRASCO 500,00 ML;3,31;1750;0
525;853;129860;52000;MINISTERIO DEFESA;52131;COMANDO DA MARINHA;795180;BASE DE FUZILEIROS NAVAIS ILHA DO GOVERN./RJ;Pregão;7951800500005201900010;04 Dez 2019;2019;Dez 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,26527E+13;J C N COMERCIO E EMPREENDIMENTOS EIRELI;FRASCO 500,00 ML;3,31;6500;0
728;1195;282057;52000;MINISTERIO DEFESA;52131;COMANDO DA MARINHA;785600;ESCOLA DE APRENDIZES-MARINHEIROS DE SC;Pregão;7856000500027201900056;29 Out 2019;2019;Out 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;347138; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, CONCENTRACAO:46deg A 65deg INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;1,64851E+12;PKB PRODUTOS QUIMICOS LTDA;FRASCO 500,00 ML;3,31;750;0
591;962;198143;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160517;3 COMPANHIA DO 63 BATALHAO DE INFANTARIA;Pregão;1605170500002201900002;29 Abr 2019;2019;Abr 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;429225; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;2,33913E+13;VANBRAS SERVICOS & TERRAPLENAGEM EIRELI;FRASCO 500,00 ML;3,33;500;0
340;541;166822;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160422;COMANDO 1 BRIGADA DE CAVALARIA MECANIZADA/RS;Pregão;1604220500003201800006;26 Abr 2018;2018;Abr 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,36217E+13;GELSON LUIS DOS SANTOS LIMANA & CIA LTDA;FRASCO 500,00 ML;3,35;4700;0
582;950;133146;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160026;COMANDO DA 22ª BRIGADA DE INFANTARIA DE SELVA;Pregão;1600260500003201900004;06 Mai 2019;2019;Mai 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;347138; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, CONCENTRACAO:46deg A 65deg INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;2,30859E+13;C.L.C. MAUES EIRELI;FRASCO 500,00 ML;3,38;650;0
523;851;125066;52000;MINISTERIO DEFESA;52131;COMANDO DA MARINHA;764000;DIRETORIA DO PESSOAL MILITAR DA MARINHA;Pregão;7640000500003201900021;04 Dez 2019;2019;Dez 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,26527E+13;J C N COMERCIO E EMPREENDIMENTOS EIRELI;FRASCO 500,00 ML;3,39;800;0
703;1160;179580;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160011;4 DIVISAO DE LEVANTAMENTO/MEX/AM;Pregão;1600110500002201900140;17 Out 2019;2019;Out 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,38301E+13;PERLA SOARES FERNANDES DE SOUZA;FRASCO 500,00 ML;3,4;250;0
339;540;165557;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160418;19 REGIMENTO DE CAVALARIA MECANIZADO/RS;Pregão;1604180500002201800023;07 Mai 2018;2018;Mai 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;6,74032E+13;A. M. MOLITERNO EIRELI;FRASCO 500,00 ML;3,4;1000;0
360;582;100935;26000;MINISTERIO DA EDUCACAO;26282;UNIVERSIDADE FEDERAL DE VICOSA;154051;UNIVERSIDADE FEDERAL DE VICOSA;Pregão;1540510500054201800025;18 Jun 2018;2018;Jun 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,66175E+13;COMERCIAL MOREIRA & MARTINS LTDA;FRASCO 500,00 ML;3,4;1000;0
598;975;241610;99900;REPUBLICA FEDERATIVA DO BRASIL;97220;ESTADO DO MATO GROSSO;989047;PREFEITURA MUNICIPAL DE CACERES;Pregão;9890470500016201900002;21 Mai 2019;2019;Mai 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;429225; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;2,65115E+13;FLOR DE MAIO COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EIRELI;FRASCO 500,00 ML;3,41;1366;0
327;517;26322;26000;MINISTERIO DA EDUCACAO;26241;UNIVERSIDADE FEDERAL DO PARANA;153079;UNIVERSIDADE FEDERAL DO PARANA;Pregão;1530790500049201800016;18 Abr 2018;2018;Abr 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,16041E+13;GM DISTRIBUIDORA LTDA;FRASCO 500,00 ML;3,42;1730;0
637;1043;292342;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160455;20 GRUPO DE ARTILHARIA DE CAMPANHA;Pregão;1604550500009201800002;02 Jul 2019;2019;Jul 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,44592E+13;RVN DISTRIBUIDORA DE PRODUTOS EIRELI;FRASCO 500,00 ML;3,43;500;0
552;888;132983;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160045;BASE ADM. GUARNIÇÃO DE FORTALEZA;Pregão;1600450500012201800033;08 Fev 2019;2019;Fev 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,51797E+13;EXPRESSO DISTRIBUIDORA EIRELI;FRASCO 500,00 ML;3,43;4400;0
394;642;293614;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160234;5 REGIMENTO DE CARROS DE COMBATE;Pregão;1602340500007201800049;13 Ago 2018;2018;Ago 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;4,09411E+12;COMERCIAL BORA EIRELI;FRASCO 500,00 ML;3,45;365;0
717;1177;237895;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160352;COMANDO DE FRONT.-RR E 7.BAT.DE INF.DE SELVA;Pregão;1603520500021201800005;07 Out 2019;2019;Out 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;347138; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, CONCENTRACAO:46deg A 65deg INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;2,6031E+13;KEYLA DE M. MARQUES ROCHA EIRELI;FRASCO 500,00 ML;3,45;12840;0
733;1202;298688;99900;REPUBLICA FEDERATIVA DO BRASIL;94120;ESTADO DO MARANHAO;980921;PREFEITURA MUNICIPAL DE SÃO LUÍS/MA;Pregão;9809210500094201900004;18 Set 2019;2019;Set 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;3,51824E+13;MIRIAM PRODUTOS DE LIMPEZA E PLASTICOS LTDA;FRASCO 500,00 ML;3,47;7500;0
730;1197;288728;52000;MINISTERIO DEFESA;52221;INDUSTRIA DE MATERIAL BELICO DO BRASIL;168008;INDUSTRIA DE MATERIAL BELICO DO BRASIL/FE;Pregão;1680080500021201900045;15 Out 2019;2019;Out 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;429225; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;3,19572E+13;LIMP DESC COMERCIO DE MATERIAIS DE LIMPEZA E DESCARTAVEIS EM GERAL EIRELI;FRASCO 500,00 ML;3,47;250;0
640;1046;296965;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160482;1A. BRIGADA DE INFANTARIA DE SELVA/RR;Pregão;1604820500016201900133;21 Ago 2019;2019;Ago 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;386905; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, CONCENTRACAO:65% INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;2,33189E+13;SYLVIA P DA COSTA RAMOS;FRASCO 500,00 ML;3,49;3260;0
314;495;175042;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160378;16º ESQUADRAO DE CAVALARIA MECANIZADO/PR;Pregão;1603780500006201700003;19 Jan 2018;2018;Jan 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,84863E+13;FORTE PAPER COMERCIAL DE PRODUTOS DESCARTAVEIS E SERVICOS DE LIMPEZA EIRELI;FRASCO 500,00 ML;3,49;400;0
431;699;132411;26000;MINISTERIO DA EDUCACAO;26438;INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CATARINA;158516;INSTITUTO FEDERAL DE EDUC.CIENC.E TEC.DE SC;Pregão;1585160500100201800005;27 Nov 2018;2018;Nov 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;347138; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, CONCENTRACAO:46deg A 65deg INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;1,07123E+13;COMERCIALIZZA DISTRIBUIDORA DE PRODUTOS DE LIMPEZA LTDA;FRASCO 500,00 ML;3,5;330;0
344;547;189478;52000;MINISTERIO DEFESA;52131;COMANDO DA MARINHA;783330;CAPITANIA DOS PORTOS DA PARAÍBA;Pregão;7833300500001201800007;18 Abr 2018;2018;Abr 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,56313E+13;LUTAR DISTRIBUIDORA DE PRODUTOS DE LIMPEZA EIRELI;FRASCO 500,00 ML;3,5;3026;0
511;827;283339;52000;MINISTERIO DEFESA;52221;INDUSTRIA DE MATERIAL BELICO DO BRASIL;168006;INDUSTRIA DE MATERIAL BELICO DO BRASIL/FJF;Pregão;1680060500031201800013;04 Set 2018;2018;Set 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,94556E+13;DISTRIBUIDORA VIB LTDA;FRASCO 500,00 ML;3,5;200;0
644;1050;313227;52000;MINISTERIO DEFESA;52131;COMANDO DA MARINHA;751200;GRUPAMENTO DE NAVIOS HIDROCEANOGRAFICOS;Dispensa de Licitação;7512000600168201900005;26 Ago 2019;2019;Ago 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,67854E+13;DALIUMA COMERCIO DE PECAS AUTOMOTIVAS  LTDA;FRASCO 500,00 ML;3,5;200;0
639;1045;296874;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160482;1A. BRIGADA DE INFANTARIA DE SELVA/RR;Pregão;1604820500016201900009;21 Ago 2019;2019;Ago 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;386905; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, CONCENTRACAO:65% INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;2,68893E+13;S.M GUIMARAES EIRELI;FRASCO 500,00 ML;3,5;13040;0
673;1097;126306;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160211;20 BATALHAO DE INFANTARIA BLINDADO;Pregão;1602110500001201900007;05 Nov 2019;2019;Nov 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;1,14125E+13;COMERCIAL MAB ALIMENTOS EIRELI;FRASCO 500,00 ML;3,5;5750;0
705;1162;180815;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160016;COMANDO DO COMANDO MILITAR DA AMAZONIA/MEX/AM;Pregão;1600160500008201900005;23 Out 2019;2019;Out 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;311410; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, COMPOSICAO:HIDROALCOOLICA, APARENCIA VISUAL:GEL, APLICACAO:PRODUTO LIMPEZA DOMESTICA, CONCENTRACAO:65deg INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;4,00394E+12;R DA S AGUIAR COMERCIO DE MATERIAL DE LIMPEZA EIRELI;FRASCO 500,00 ML;3,51;9120;0
646;1054;318502;52000;MINISTERIO DEFESA;52131;COMANDO DA MARINHA;771100;BASE DE ABASTEC. DA MARINHA NO RIO DE JANEIRO;Pregão;7711000500033201800003;30 Ago 2019;2019;Ago 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;1,56313E+13;LUTAR DISTRIBUIDORA DE PRODUTOS DE LIMPEZA EIRELI;FRASCO 500,00 ML;3,51;4752;0
313;494;159901;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160224;PARQUE REGIONAL DE MANUTENCAO/5;Pregão;1602240500015201700047;27 Mar 2018;2018;Mar 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;1,64851E+12;PKB PRODUTOS QUIMICOS LTDA;FRASCO 500,00 ML;3,54;2400;0
312;493;156651;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160192;BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Pregão;1601920500040201700006;14 Fev 2018;2018;Fev 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;347138; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, CONCENTRACAO:46deg A 65deg INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;1,64851E+12;PKB PRODUTOS QUIMICOS LTDA;FRASCO 500,00 ML;3,54;1200;0
704;1161;180813;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160016;COMANDO DO COMANDO MILITAR DA AMAZONIA/MEX/AM;Pregão;1600160500008201900003;23 Out 2019;2019;Out 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,10689E+13;JGB DA AMAZONIA EIRELI;FRASCO 500,00 ML;3,54;12720;0
